id,komen
518,"The Beautiful Bali tour was an amazing trip filled with beautiful scenery, fun activities and great local experiences. Our tour guide was superb and made the trip perfect by providing great friendship, support and an amazing insight into Balinese life."
519,We had the trip of a lifetime. Loved Bali (and didn't expect to so much)! This trip really shared with us what Bali and Bali local life is all about. Our guide Srix was fundamental in this :) <3
520,"Beautiful Bali is right! Great tour of a beautiful country. Loved the hotels we stayed in (with just one exception). The tour leader was fun and organized and kept us all safe and healthy. We learned so much about Bali, especially about Hinduism. The group was made up of smart, interesting people - a pleasure to travel with. I recommend the cooking class add-on in Ubud."
521,"Beautiful Bali is exactly that! This tour takes you off the regular tourist route and shows you the ""real Bali"". Cycle through the backroads, go snorkelling, hike Mt Batur, have dinner in a local house. Just do this tour, have fun & make new friends. Our tour guide Ima was a true gem, and we had such a great group of people."
522,"An unforgettable insight into the real Bali and the local way of life. Great accommodations, a good mix of relaxation, soft adventure, culture, delicious food and the opportunity to make new friends. Our tour guide Ima was the best and to anyone going on this tour I hope you get her although I’m sure they’re all amazing. Can’t wait to go back and also book another Intrepid trip!"
523,"Bali Beautiful was an excellent tour. I gained much knowledge of culture, religion, history, geography and language through being immersed a variety of experiences. The tour offered a perfect balance of vigorous and low key activities and free time...all of which were fun! From the beginning, our leader, Guna shared his wealth of knowledge and was highly engaging. His warm, caring nature led to each of us building rapport with him and complete trust. Thank you Guna, Intrepid and our 'Bali family' whom I hope to remain in contact with."
524,"Beautiful Bali is a fantastic tour which shows the real Bali and its people. The variety of activities and the careful balance with free time makes this tour one that is jammed pack, but also allows some free time. Our leader, Guna, was outstanding and we ended the tour with new global connections and friendships with our tour members and Guna. Highly recommend this tour for people that want to see the Bali behind the tourist destinations and begin to learn about the proud culture and history of the Balinese."
525,"Had a wonderful time on this trip, we got to see Bali from a local perspective. So glad I did this!"
526,"Beautiful Bali left me speechless! An amazing 9 days exploring the tropical landscape, speaking to the most beautiful people (inside and out) & learning about Balinese culture, a culture based on love for family, the environment & the Gods. This trip has made me want to pack my bags and return once more! Trip was made particularly special by our wonderful tour guide, Wayan. I highly recommend you explore Bali with Intrepid. You won’t regret it!"
527,"Fantastic! If you're debating whether to do this tour, go for it! There was a variety of activites and, the tour guide was very knowledgable as were the other local guides. I learned a lot about Bali, and enjoyed lots of sight seeing, including snorkeling, cycle tour, a volcano sunset hike, eating local Balinese food and so much more. Very good value for money."
528,Beautiful Bali was an excellent tour. A little adventure every day. Excellent accommodation and the guides were very informative. A must.❤️
529,"This tour of Bali was the perfect mix of culture, adventure and relaxation. Andy was an exceptional leader. If you want more than just resorts when coming to Bali I highly recommend this tour"
530,"Beautiful Bali is an incredible active trip, jam-packed with fun and exciting adventures. Tour guide Andy is incredible and very supportive throughout the trip. Highly recommend if you have a good amount of physical fitness and seek to have a personal encounter with Bali and her people."
531,"Excellent trip round Bali’s magical sites, Mt Batur sunrise was beautiful, temples were lovely. Bike rides and snorkelling kept us active. Afternoons were nice as they were free sometimes for us to explore and relax. Accommodations very good and the local people lovely and very friendly. Food excellent in Bali!!!"
532,Holiday of a life time!
533,Trip had such a good mix of activities and gave us a deeper insight into the local way of life!
534,See review Lombok trip If necessary you may correct my spelling or grammatical mistakes
535,This trip gives you a taste of Bali and its cultural and beach activities
536,"If Bali is the land of offering, then you will receive plenty. This tour offers a genuine insight into Balinese culture, people & the environment that cannot be accessed from a Kuta beach resort. Our guide Ari, ensured we all had a fabulous time with his keen sense of humour & consideration for our well-being. My only advice for those that are sensitive to cold & noise would be to request an extra blanket & use earplugs at the accommodation near Mt Batur - the sunrise hike of which is spectacular - though much more challenging on little to no sleep!"
537,Had an amazing time on the Beautiful Bali experience; great way to see the highlights of the island whilst meeting a lovely group of people and having an expert your guide who took the hassle out of everything and was brilliant at showing us Balinese culture. Would highly recommend.
538,It was 30 years since my last trip to Bali and I wanted to experience again other parts of Bali rather than just sitting on the beach. I was the oldest of our tour group but we all got on well and enjoyed the activities. Our leader was great and gave us an insight into Balinese life.
539,The trip provided was an absolute delight with the tour guide taking care of almost everything and just the right amount of free time to either rest or explore the local area. Can't recommend it higher if I tried
540,"This was my first time on a tour, and I would wholeheartedly recommend it to anyone. Our leader Ima was a wealth of knowledge about Bali, as were the local guides we met along the way, and I learned far more than I would have done travelling alone. The Mt Batur climb and Snorkelling were particular highlights for me. I had the most incredible time and met some amazing people in my group, this has been a trip I won't forget soon!"
541,"Fantastic way to see Bali as a first experience or to have a highlights reel of many local areas. I truly enjoyed the experience of meeting the locals and gaining insights into the authentic Balinese culture. Our tour guide was very helpful and friendly who went out of her way to make everyone's trip enjoyable. We had a diverse group of people and ages on our tour who were fun and passionate about travel and it was a great way to meet people across the globe. Highlights were Snorkelling at Menjangan Islands, Mt Batur climb, visit to Global Village Kafe and an incredible meal cooked by a local woman. But mostly the beautiful Balinese people and the friendships made on this trip :)"
542,One of the best experiences of my life - would fully recommend to anyone!
543,"Fantastic trip, my first with intrepid, will be booking with them again. You don’t need to consider whether or not to book this - just do it. Supportive local guides. Great taste of Balinese culture."
544,"Highly recommend! I attended as a solo traveler and had an amazing trip with our excellent guide Guna and our group of 12, including 11 women of all ages from AU/ NZ/ US and Canada and one guy. I appreciated the mix of culture and nature/activity (biking/ hiking/ snorkeling) and value that Intrepid takes the road less travelled to provide more authentic experiences to travelers. Accommodations were all clean and comfortable. Five stars for this trip - You will love it!"
545,Bali truely is Beautiful. Our guide Guna made sure we had an amazing trip from the arrival meeting until the final day This trip will show you the real Bali away from the tourist crowds. You will see how the Balinese live.
546,"A fantastic tour covering a range of areas and activities, often off the beaten track. We were taken to some beautiful places and given a real insight into the culture of Bali. A great use of local guides and a full, fun itinerary with the Mount Batur climb and snorkelling being real highlights. Wayan was a fantastic and enthusiastic guide and we had a superb group who made the tour very fun."
547,"Fast paced itinerary lots packed in. Feels like been away for two weeks! Definitely good level of fitness needed for volcano climb! Six hotels, some outstanding! Extra night in Ubud recommend. Our leader Ida and driver Burgess amazing and always there for us. Fantastic group of people. We had the best time!"
548,"This was my first guided tour after many years of solo travels and I am so glad I chose Intrepid! Our tour leader was amazing and I learnt so much about the beautiful island and people of Bali. Travelled with a great group of people that I will never forget. Thank you Intrepid, this won’t be my last trip with you :)"
549,Highly recommend this trip if you want an authentic experience of Balinese culture with a great host! This trip is great if you want to be outdoors and have a little adventure off the beaten path. I felt safe and cared for the entire time and made great friends from all over the world in the tour group.
550,"Bali is Beautiful and the Balinese people are all so happy, friendly, welcoming and helpful. Such a lovely relaxing place to have a holiday."
551,"This trip was truly transformative. So grateful for our guide Wayan, and the incredible group of people I was in the group with. Learned a lot and experienced a ton in a short amount of time. Bali's culture is very special and this itinerary does a great job at capturing the essence of it. Also, the Mt. Batur view is breathtaking. Highly recommend!"
552,Beautiful Bali is a great trip! It was the perfect insight into local life in Bali and the culture. Our guide Wayan was amazing and made our group feel like a little family for 9 days. Highly recommended
553,"Intrepid and Wayan, our Balinese guide, ensured we had a fabulous time and we would love to do it all over again!"
554,"Beautiful Bali an amazing trip with so much to see and do, an adventure packed 9 days, Mt Batur was a highlight for me getting up at 2.15 am quick breakfast then off to walk the mountain. Snorkelling was great fun, the bike ride, all the other other activities, even had time for a massage all brilliant.. And having Tantan as our guide he was brilliant also. We Loved it all.."
555,"Wonderful trip and refreshing to experience the REAL Bali. The Balinese people were so happy to see us and to welcome us into their homes and villages. Highlights were the snorkelling, Kecak dance performance, visiting local villages untouched by tourism, friendliness of the people. Tantan was our wonderful guide, he has a wealth of local knowlege, very caring and attentive -he went above and beyond to ensure we all had a memorable trip. We had a fabulous group of adventurous and open minded travellers. Accomodation and food were great and better than expected. Highly recommend this trip if you like adventure and an authentic experience."
556,"I thoroughly enjoyed my intrepid trip! As my first-time solo travel trip, I was a little anxious at first, but being part of a group and being lead by a great tour guide made me feel completely at ease. It was a fantastic way of seeing many parts of Bali, a place where there is virtually no public transport, so being driven from place to place was great and having a guide made things really smooth. I was really impressed with the range of activities included, it felt like a lot was packed into the 8 days! I would definitely recommend this trip to any solo travellers."
557,"Great trip, good value for money, well organised. Trip leader was excellent. Booking process straight forward."
558,Beautiful Bali is an amazing tour that provides an immersive experience into Balinese culture and it’s history blended with breathtaking scenery.
559,"Amazing tour, felt like I saw the real Bali. The accomodation was excellent for our budget. The activities were fantastic, a great mixture of cultural, nature and adventure! Wira our guide was wonderful! Had the most amazing time!"
560,"I would highly recommend this trip as it took me to places where I experienced activities that I would not have been able to any other way. The tour guide Wira was incredibly knowledgable, kind and hardworking. I felt the restaurants and activities were really well researched and it was good to feel that my tourist dollar was contributing positively to the economy which had been so badly impacted during COVID restrictions."
561,"My wife and I were very happy with the tour. It was very well organized, our guide was excellent, and the group was very nice and friendly. This tour was a pleasant mixture of sightseeing, relaxation, and physical activity. We managed to get a balanced overview of Bali, from the sea to the hills. We enjoyed every minute of this tour. It is highly recommended to people who prefer looking around in Bali rather than just relaxing on a beach."
562,"Fantastic trip. You will get to see all parts of Bali, learn and experience the local traditions and take part in some great activities. Our leader Guna was incredible. Knowledgeable, helpful, and approachable, he helped make the best use of our time and was able to assist anytime of the day to keep us safe."
563,Beautiful Bali was well organised and made even better by our excellent local guide Gunar. The activities were all really excellent and for me the most challenging was the Mt Batur hike. With a reasonable level of fitness everyone should manage this. So many great experiences packed into the trip. E booked Balinese massages on two occasions and loved them. Some fellow travellers did the white water rafting and had a great experience.
564,"I thoroughly enjoyed the Beautiful Bali tour! We went to incredible locations, my guide Srix was so lovely and fantastic and the people we met along the way were amazing. I loved visiting places I otherwise wouldn't have known about!!"
565,"This trip was beyond my expectations. The intinerary was very full but still at a comfortable pace. Yan, our guide, was outstanding, with an infectious laugh and sense of humor and enthusiasm, that made this trip even more enjoyable. The trip equipement recommendations, such as the equipment suggested to hike the mountain, among other things, was accurate. All of the activities and accommodations were beyond my expectations. I was expecting mid-level hotels and these exceeded that this trip. I especially like how this company is ethical and does not include activities that are harmful to environment and animals, and also includes stops that help the communities, such as our stop at the non-profit Global Kafe for lunch, which was excellent. I had such a wonderful time!!! Thank you Yan and Intrepid for making my vacation to Bali unforgettable and amazing!!"
566,Fantastic guide. So well organised. Get the true Bali experience
567,"Beautiful Bali was an amazing tour with a very good balance of activities and free time. The included activities were amazing, from snorkelling, hiking at sunrise, to going to a local Lovina home for a wonderful home cooked meal. Yan was a fantastic guide with such a vibrant spirit about him. He was willing to go above and beyond to help us out, very responsive and approachable. He also helped with Bali suggestions as we were staying here after the trip concludes. Highly recommend this tour to active travellers who want to experience Bali, and Yan as a tour guide. It was a fantastic trip."
568,Amazing trip that was throughly organised and so much fun! I learnt so much about Bali in just 7 days thanks to our wonderful tour guide Yan
569,"Bali was wonderful , lucky to have a great group of friendly travelers in our group , Yan was a great guide"
570,Our Intrepid tour around Bali was incredible. The whole tour was so well organised and took all the pressure of organising a trip away. Our Tour guide Yan was so lovely and approachable and very knowledgeable as he lived in Bali is whole life. Would 100% recommend.
571,"I think experience was very good overall. I would recommend ""The Beautiful Bali"" trip to my friends. Bali itself is wonderful place and when you have good tour guide is even better. We had the best group leader who made this trip the one to remember."
572,"An absolutely amazing experience - I felt fully immersed in the Balinese culture. Tini, our team leader, has been taking such great care of us and went above and beyond for us to have a fantastic time. Her enthusiasm, dedication and kind nature are so inspiring. I admire Tini's leadership - she's been very organised and handled all unexpected situations with attentiveness and professionalism. Highlights included the most beautiful sunrise from the top of Mt Batur, the best snorkelling experience I've ever had, swimming with turtles, surfing for the first time, sharing wonderful memories with likeminded people and delicious food every day..."
573,Tini our tour leader was great and extremely helpful. Caithlin and Leo
574,"I had a fabulous time on this trip! I went as a solo female traveler and felt very safe and really enjoyed myself. The group was mixed between solo travelers, couples and families from ages 21-75 but we all got along and had a lovely time and are now lifelong friends! Wayan did a fantastic job of ensuring everyone in his group enjoyed and was taken care of- he was a gem of a tour leader! This is great tour to really immerse your self in the beautiful Balinese culture!!"
575,"WOW! 8 amazing fun packed activity days and if you're lucky enough to get Wayan as your tour leader, you won't be disappointed. I would definitely recommend for those with a sense of adventure and want to experience what Beautiful Bali has to offer"
576,"Thank you Intrepid and Tini for an unforgettable trip to Beautiful Bali. The experiences, culture, and food really were amazing. I can’t wait to come back and explore some more of what Bali has to offer."
577,This trip was awesome and Wayan Sudiana is a very talented leader.
578,"Such a wonderful trip. Cried on departure. Caring and knowledgeable guide. Beautiful group, and fun activities."
579,"I thoroughly enjoyed my first experience of beautiful Bali. Wayan Sudiana our CEO showcased so much knowledge, passion and enthusiasm to share his beautiful country with us. Bali is an amazing destination that you should definitely consider visiting."
580,Wayan was a fantastic tour guide who took us to many places we would otherwise not see.
581,"This trip has a bit of everything and is the perfect way to see Bali. The stunning scenery, rich culture and delicious food put on show - as well as the incredible hospitality of the Balinese people. Wira, our tour leader, was engaging and confident and had our best interests at heart at all times."
582,"As a family of 4 (with 2 teenagers), we thoroughly enjoyed the trip. Im not overly fit but managed it all. Downhill cycling really is downhill! Loved all the activities. Beautiful locations and hotels. Amazing food & not too spicy!. Loved the banana leaf lunches. Snorkeling & offering making were our highlights. Rice fields were a joy to see. Tradition & culture was fascinating to see and learn about. Journey from UK was long but so worth it! Highly recommend."
583,it was a great trip a great selection of activities need places that we visit learned lots about the culture had great food a awesome tour guide
584,"If you’ve been to Bali or if you haven’t, you should join an intrepid tour to experience more. An all round great way to see Bali and any destination."
585,"Overall and amazing experience for my first real bali trip, my tour leader Wayan is very organise & making it a real positive experience for me and the rest of the group"
586,Can highly recommend the Intepid Beautiful Bali Tour. The inclusions and the destinations were perfect. The accomodation was fantastic and overall it was a lovely insight into local Balinese culture. Our team leader and driver were amazing and I am now a Bali convert. I will be back. Do yourself a favour and take this trip - you wont be disappointed.
587,Beautiful Bali is really the perfect snapshot of Bali. This was my first time to Bali and I really loved what this tour included. Everyone in our diverse group had a fantastic time under the exceptional guidance of our tour leader Tini. If you want a comprehensive tour of Bali done for you then this is for you.
588,"Amazing tour. Tini wasn’t just a guide. She was fully part of the team/group. She absolutely made the trip. She brought the team together. She put a smile on everyone’s face, took care of us like the mother of the group. It’s obvious she’s so passionate about her culture & job & it really shows. Without her, there’s no way I’d have had such a great time. There wasn’t one morning or day she wasn’t happy & smiling. Giving interesting bits of information about the locals & just generally going above & beyond at every opportunity. You don’t know how lucky you are to have her."
589,The Beautiful Bali your was a fantastic way to experience the country in a way that Australians often don’t get to. It was great to connect culturally and spiritually with the country. The sunrise hike and snorkelling were absolute highlights! I’d recommend this trip to anyone
590,"This trip is definitely worthwhile for the local perspective and fabulous rural areas of Bali you’re able to visit and experience. Our tour guide was an absolute legend, whose expertise humour and wit made this trip fun! The snorkelling, hiking (although an odyssey!) and rice field trekking were amazing experiences that were made incredibly special by our tour guide and being in such a welcoming travel group. If you haven’t been to Bali before or solo travelled before, I would highly recommend!"
591,"The variety of activities on the trip were well balanced and I felt like I experienced so much I would never have if travelling on my own. Gunastra ""Guntang"" our guide really made the trip for us. He was full of interesting knowledge and was always a great help in advising where we should go and what we should do. He was always prepared to go above and beyond for the group. He also helped us make plans for after the trip. Would highly recommend a bali trip with Gunastra to anyone who wants to see the real BALI!"
592,"An experience in Bali like no other. Beautiful Bali took us to some lesser known places through the countryside, allowing us to see a side to Bali not so often seen. I’m leaving Bali, enriched with wonderful experiences and feeling relaxed and spiritually connected."
593,"Intrepid provided us with the best Tour Leader, named Nova, simply the best we ever experienced. We looking forward to having Nova as my future tour guide. Thank you INTREPID"
594,"Wira, you're a legend mate - Suksma"
595,Great trip! Everything organised well and tour guide Wira was amazing
596,"Highly recommend! The activities were the perfect mix of relaxation, culture, religion and sight seeing. It is so hard to pick a favourite moment from the trip, snorkelling in incredible coral reefs, climbing Mt Batur, experiencing a traditional dance, making a blessing with a local family, the bike ride around Ubud, walking through the local villages- all of the activities exceeded my expectations. This was the REAL Bali away from the hustle and bustle of the city. Beautiful people, food and countryside."
597,"Excellent tour, despite all the post-pandemic complications. Real-world and meaningful experiences."
598,This was an excellent trip. If you like to be active and explore places where other tourist are not likely to go this is the trip for you. We learned alot about Balinese culture and the importance of the hindu religion in their daily lives. The activities were lead by local guides that had good knowledge of the subject and place at hand. The trip pretty much covered most of Bali with intensely packed things to do in 9 days. I would recommend this tour.
599,This trip allowed us to see the authentic Bali. We enjoyed meeting the local guides and seeing how village life is in Bali. We loved the town of Lovina and the hotel there was our favorite! The sunrise hike to Mt. Batur was magical and worth the early rise from bed. Our guide was knowledgeable and organized. She made the week go by smoothly!
600,"I booked this 10 days before it was departing and went with no expectations. Our guide NI WAYAN TINI was exceptional. Tini is an amazing human being with an honest heart and helping nature. She was very responsive to any issue that came up. She found good places to eat (I am vegetarian and she made sure my dietary needs were taken care of)and to have fun after. She found us yoga teachers for private lessons. She had great knowledge of the local culture and customs. She was so happy all the time and had a great attitude towards life. We laughed a lot together as a group on this trip. The group we had was diverse and everyone got along so well. We became such good friends at the end of the trips. seriously an amazing bunch that I traveled with. On the last night of the trip, our guide took us to live music and we all had a blast dancing. The local guides at every location spoke fluent English and were very knowledgeable. Our snorkeling guide helped me learn free diving. The guides on the Batur trip (Wayan) helped me throughout the route get up onto the mountain with a bad knee and took us through the local farms going down. Really enjoyed the camaraderie and positive vibes. Balinese people lead simple yet happy life. I learned so much from their attitude towards life. Just an amazing trip. Thank you Intrepid. 10/10, highly recommend it to solo travelers- particularly women- if you are scared of traveling alone."
601,Please see my Facebook page Vijay Naidoo where I wrote a travel blog on each day - ask Tini to point you to it
602,"I've been dreaming about visiting this uniquely beautiful island for many years and was finally able to recently. This trip was amazing! I had an incredible time. Went to places outside of typical tourist destinations; spots ""off the beaten path"". The major highlight for me was the challenge of summiting Mount Batur in the early morning, to watch the sunrise (bucket list item now completed!) as I'm a runner and Yoga teacher who loves athletics and also, adores getting immersed in nature. It was awe-inspiring. I additionally had super experiences snorkelling in the Bali sea, taking part in a lovely spiritual ritual, walking around markets, browsing small shops in cities we stayed in, spending leisurely time on beaches, and connecting with a few of the awesome, like-minded people on the journey with me. Our tour guide, Abraham, was friendly, attentive, and fun, which made the trip relaxed, safe, and easy-going. One of the best vacations I've ever had. Grateful!"
603,This was our first trip with intrepid and it won’t be the last … it exceeded all of our expectations. Keep up the great work.
604,Excellent way to see the real Bali. Had a blessing. Great activities. Excellent tour guide Wira
605,We have had an excellent trip with Intrepid. Very well organised giving a true cultural experience of Bali - would highly recommend
606,"Beautiful Bali from the beaches to the mountains and back again,such an amazing experience with the perfect tour guide.👍🏻"
607,I don’t know what else I could say that I haven’t already said
608,Beautiful Bali was the trip of a lifetime I would recommend anyone to do the Leader Wayan and my group will be friends for life. My heart is so grateful for the experience with Intrepid
609,"This was an incredible trip from day 1! It has a great mix of culture, tourism and activities. I saw such a beautiful side to Bali all thanks to my tour leader Wayan. He made me feel like family and very comfortable from day 1. I strongly recommend this trip to anyone who is considering visiting Bali!"
610,After years of visiting Bali this trip showed aspects of Bali and Balinese culture that is hidden behind the veil of the tourist Bali experience. So good to really feel you connected with families and villages in remote areas of Bali as well as conquering a few physical challenges like climbing a volcano in the pre dawn darkness.
611,"I could not recommend this trip more to anyone. You get to see Bali from a side most tourists don’t - engaging with the local people and culture. The food, activities, people I met and the tour leader were all amazing!"
612,"Bali is an amazing island to visit , this trip gives me a good knowledge and vies of the most highlights in this island. I recommend bali for traveller's who are looking for relaxing trip"
613,The trip was very well organised the first night we all met I felt very comfortable as I was travelling alone the group leader Wayan is one of the nicest people he's been so helpful the whole trip I couldnt fault anything. I wanted to do this trip since 2019 but because of covid it kept getting cancelled and finally getting to come to Indonesian and meet such amaxing people and experience things i could never imagine it was all worth it! Thank you Intrepid and thank you Wayan for everything🥰
614,"Fanatstic trip, would highly recommend it, i travelled solo and have made friends for life. The sites and tours are amazing and eye opening. Only thing id say is that the volcano/mountain is harder than you think."
615,"Bali was my favourite Asian destination so far. Coming from Australia, food and accommodation was so cheap. Bali people are super friendly and you can holiday like a king for relatively cheap price. Pool clubs in seminak, and forest retreats in Ubud."
616,The most amazing experience made learning so much about local culture and seeing things we wouldn’t normally see made even more incredible by Wayan our group leader!
617,Review
618,I cannot recommend Intrepid enough. Customer service begins at time of booking and continues until you get home. Thank you 🙏
619,"Super trip, Lombok is a bit more off-the-beaten track than Bali and very beautiful. Our guide Rona was infectiously enthusiastic and very helpful."
620,The Bali and Lombok adventure was a very interesting trip. The hotels were all very good and I liked the snorkeling the best. Swimming with turtles in Gili Air was the highlight for me. Komang in Bali and Rona in Lombok were very good and fun leaders.
621,"Incredible authentic trip to Lombok and Gili Air thanks to our amazing tour leader Rona, from discovering rural local communities to snorkelling in white sand paradise islands with turtles."
622,"Exploring Lombok was a great trip - some beautiful scenery, far less tourists than Bali and lovely people. The snorkelling was particularly great. If heading to Indonesia, it's an excellent itinerary to add to some relaxing time in Bali."
623,"Trip, hotels, guide and activities very well organized, excellent price and services ratio. Enjoyed meeting new people from different countries and the importance Intrepit gives to the economy, cultural and way of life of the different villages visited."
624,"Our Interepid trip to Lombok totally immersed us into the local people, culture , and geography of this beautiful island. The activities were active and the accommodations were adequate. What a great trip."
625,Amazing trip! Mixed age group and everyone had a great time having the option for what they wanted to experience or achieve I would use intrepid again
626,"Great tour, great location and an amazing tour guide who is proud of his country and passionate about his job and keen to share his knowledge - cannot fault the trip, was a great experience that I will always remember"
627,"This was an excellent trip , and very immersive in the local traditions and culture of Lombok . With the highlight being invited to the kidnap wedding in Tetebatu , followed by the welcome the Sasak people gave us in the evening. Where we had a procession to the community hall , where we sat at the top table , and treated to a wonderful dance and fire dance by the pool . And the food was delicious. It was quite a humbling experience to have such a warm welcome by the Sasak people at the wedding and the welcome ceremony"
628,The Lombok trip is a must do. The experiences on this trip are so unique and special and would be extremely difficult yo find anywhere else.
629,"Lombok is an undiscovered treasure that deserves exploring, if you’re looking for Indonesia beyond the hustle and bustle of Bali. Explore the warmth of the people and the local culture of Lombok. Snorkelling is a definite highlight! Turtles are beautiful!"
630,An amazing trip with a local guide who was both passionate and informed of his local community. Saw so many things usually “hidden” from tourists and just had an amazing time
631,This trip was amazing. We saw and experienced so much about the island’s culture and country side . Highly recommend!
632,"We had the best break in Lombok with our wonderful guide Andy. A truely stunning country; swim with turtles, traditional weddings and waterfalls. Don’t forget the mosquito spray!"
633,"Such a fun trip full of adventure activities, amazing food and local culture. A day snorkelling on the reef followed by a seafood BBQ dinner was my highlight of the trip. Our guide Andy was excellent and the group was so much fun! Highly recommend the trip."
634,"Great trip, good experiences!"
635,"All the trip is simply amazing, the villages and the local people prove all the Lombok experience which you need, our guide was amazing, if you have the lucky to go with Guna you will enjoy so much more!!!"
636,"The trip was very good. It's perfect for who wanna have an experience more cultural and learning about the local traditions and religions. All the places the we visited was very nice. And Guna was amazing, always taking care and worried if everything was going well. He knows everyone and about all culture there, giving us a very good class."
637,"We were able to explore a side of Indonesia I never would have been able to on my own. The snorkeling, the nature, the food - all such great highlights. Our leader, Yan, made this trip even better!"
638,Cool trip with a mix of authentic and touristic acitivities.
639,"I loved my Lombok experience. This trip gave me the opportunity to explore the history and culture of Lombok in a way that would never have been accessible to me if I had traveled on my own. We explored remote and beautiful places, and met many local people. The accommodation was simple, but exactly what I needed for the trip. My highlights were snorkeling and seeing turtles! Our tour guide, Rona, was friendly, enthusiastic and professional. I recommend this trip!!"
640,"I highly recommend this trip. Lombok has so much to offer and our guide was awesome, making the experience fun, active, interesting and culturally insightful. It is a great way to dig deeper into the lifestyle of lombok and gain a better understanding through a local guide"
641,This is a special trip. A great opportunity to get up close view of local culture and partake in the glorious natural beauty of the country. The hikes and snorkeling are great fun and the food and views are spectacular
642,A great way to really see and appreciate Lombak and Gili Air
643,"Wow, a trip of a lifetime! Visiting Lombok and travelling the island was such an experience, I highly recommend it. Our group leader (Yan) was so knowledgeable and made our trip so special. 10/10"
644,"Tan, our guide in Lombok, was exceptional and made our trip very special. He is highly organised, kind, caring and has a fabulous sense of humour. This was a superb trip and we loved every minute of it."
645,Wayan was a great leader that made our Lombok experience special.
646,"I heard Intrepid were a good tour company, I wasn’t disappointed."
647,I had such a great time with this trip or every other trips I have been with Intrepid in the past!
648,Guna Wayan was a fabulous group leader who made this itinerary and specific tour all the more wonderful. Highlight of this trip was definitely Gili Air and I recommend trying to stay for an additional day or two here to explore.
649,"I would highly recommend the Discover Lombok trip, it was exactly what I hoped it would be with a good mix of cultural experience, activities and relaxation. Accomodation is as expected 3-3+ Stars but the locations are 5 Star. Guna our trip leader was amazing! He was constantly feeding us with information and insights to Bali & Lombok culture and checking in with us all regularly to ensure we were happy, and encouraging us along the way to ensure that we got the most out of our trip. I was travelling alone and our group was a diverse bunch of people, we all got along great and it was sad to say good bye to my Lombok family at the end of the trip. If you are looking for a trip with a slower pace but cultural experience, this trip is perfect. This is my second Intrepid trip and it won’t be my last!"
650,This tour was not rushed but we saw and learned a lot. Lombok has some nice beaches and less tourists than Bali. Food was excellent and accommodation clean and comfortable. We stayed an extra few days on Gili Air which is really just a tourist destination so was disappointing. Fine if you just want to chill with other tourists. Happy to recommend the tour. It was just as described.
651,If you are just going to visit Bali when you go to Indonesia then you absolutely missing out on a real treat. Go and visit lombok Island to the east. Do this trip with yarn at intrepid. It's an amazingly fun trip and you will just have the best time. And it's got some amazing snorkeling
652,"Loved my Lombok tour. The first time I've ever done a group trip. Thoroughly enjoyed the experience. And have learnt so much more about the people, and culture of this beautiful island. Already thinking about where next to travel with Intrepid."
653,"Lombok really is a hidden gem. I had a great time on this tour, seeing the typical rice fields, hiking to hidden waterfalls and snorkeling along the coastline of the Gili Islands."
654,"Our leader Spicy was not only our tour leader but felt like family. His incredible knowledge, great communication skills with the group & organising of the whole trip was a 10/10. If you want to tour a different island than Bali, then Lombok is your go to- off the beaten track with a depth of culture & relgion."
655,"I had the most amazing experience on my tour to Lombok and Gili Air. I learned so much about the culture and the local people, visited stunning locations and indulged in local cuisine. Our guide and fellow travellers made this experience one I will never forget."
656,"Excellent tour. My first but definitely not my last with Intrepid. Our leader Yan created a safe and welcoming atmosphere which continued for the whole trip. Excellent destinations, transport, food and company. Do it!!"
657,"This great was great as it had balances of learning the culture and history of the country but then having that time to just relax by the beach ,my group leader was Yan I definitely recommend him he was Allways looking out for my group and doing more than we asked for he was really the leader who made the trip come together smoothly for us."
658,"Spicey is an amazing tour guide. Lots of fun and very caring, but also very organized and professional. We all loved him!!! Lombok was a great destination. Will definitely go back in the furure."
659,"A fantastic trip! We visited amazing places and saw so much. We swam with 10+ turtles, walked through waterfalls and interacted with the locals. Great trip!"
660,"Do not have high expectations for the places you stay. Beds are rocks, blankets are sheets, bugs are everywhere, and so on. Have high expectations on the sights you see and the people you’ll meet though."
661,"I loved Lombok! I came into this trip following on from ‘Beautiful Bali’, and Lombok was my favourite part of the whole two week experience! The cultural experience this tour provided was something which I would never have been able to source myself. Plus ending on some chilled days in Gili Air perfectly rounded off the adventurous journey. Our trip leader ‘Andy Swandy’ gave us a true local experience and our group of 7 thoroughly enjoyed his and one another’s company."
662,"This is my 8th trip with intrepid, it did not disappoint. For those seeking an Island paradise away from the hustle and bustle of Bali, definitely visit Lombok."
663,"This trip is nothing short of amazing! I thoroughly recommend! Great destinations, great experiences, great sense of adventure & great comradeship throughout. Our guide was fantastic!"
664,Fantastic short tour of an amazing country. And Yan is the best tour leader!
665,Fantastic trip around Lombok. It had a more wild and authentic vibe compared to Bali and felt more off the beaten track which was exactly what we were looking for. Would highly recommend visiting Lombok as part of your Indonesia trip.
666,"Wonderful Lombok 8 day trip, so many different experiences - mountain area and waterfalls, agriculture, village industries, family homes, snorkelling and remote islands. Fun, caring, and enthusiastic leader Andy shared so much local insights that made it extra special"
